State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield_tons_per_ha,area_percentile,State_Name_enc,Season_enc,Crop_enc
Gujarat,RAJKOT,2011,Kharif,Urad,3300.0,2600.0,0.7879,0.7306,9,1,116
Gujarat,RAJKOT,2011,Rabi,Gram,10700.0,15300.0,1.4299,0.7204,9,2,41
Gujarat,RAJKOT,2011,Rabi,Onion,11400.0,340500.0,29.8684,0.9878,9,2,67
Gujarat,RAJKOT,2011,Rabi,Other Cereals & Millets,100.0,100.0,1.0,0.2023,9,2,70
Gujarat,RAJKOT,2011,Rabi,Rapeseed &Mustard,500.0,800.0,1.6,0.2806,9,2,92
Gujarat,RAJKOT,2011,Rabi,Wheat,113800.0,451500.0,3.9675,0.8104,9,2,119
Gujarat,RAJKOT,2011,Summer,Bajra,1100.0,2900.0,2.6364,0.4638,9,3,6
Gujarat,RAJKOT,2011,Summer,Groundnut,15000.0,29700.0,1.98,0.8587,9,3,43
Gujarat,RAJKOT,2011,Summer,Moong(Green Gram),600.0,300.0,0.5,0.5743,9,3,63
Gujarat,RAJKOT,2011,Summer,Onion,1400.0,38900.0,27.7857,0.8865,9,3,67
Gujarat,RAJKOT,2011,Summer,Sesamum,6400.0,3100.0,0.4844,0.8866,9,3,102
Gujarat,RAJKOT,2011,Summer,Urad,100.0,100.0,1.0,0.2163,9,3,116
Gujarat,RAJKOT,2011,Whole Year,Garlic,11600.0,80100.0,6.9052,0.9966,9,4,39
Gujarat,RAJKOT,2011,Whole Year,Potato,100.0,1300.0,13.0,0.2237,9,4,87
Gujarat,RAJKOT,2011,Whole Year,Sugarcane,100.0,5000.0,50.0,0.2183,9,4,106
Gujarat,RAJKOT,2012,Kharif,Arhar/Tur,800.0,800.0,1.0,0.4168,9,1,3
Gujarat,RAJKOT,2012,Kharif,Bajra,4100.0,300.0,0.0732,0.5978,9,1,6
Gujarat,RAJKOT,2012,Kharif,Castor seed,26700.0,22500.0,0.8427,0.956,9,1,25
Gujarat,RAJKOT,2012,Kharif,Cotton(lint),306300.0,488900.0,1.5961,0.9822,9,1,33
Gujarat,RAJKOT,2012,Kharif,Groundnut,316900.0,25600.0,0.0808,0.9932,9,1,43
Gujarat,RAJKOT,2012,Kharif,Maize,400.0,600.0,1.5,0.3378,9,1,59
Gujarat,RAJKOT,2012,Kharif,Moong(Green Gram),800.0,100.0,0.125,0.6134,9,1,63
Gujarat,RAJKOT,2012,Kharif,Moth,100.0,100.0,1.0,0.3969,9,1,64
Gujarat,RAJKOT,2012,Kharif,Other Kharif pulses,700.0,200.0,0.2857,0.5465,9,1,74
Gujarat,RAJKOT,2012,Kharif,Sesamum,20900.0,200.0,0.0096,0.9663,9,1,102
Gujarat,RAJKOT,2012,Kharif,Urad,1100.0,400.0,0.3636,0.5417,9,1,116
Gujarat,RAJKOT,2012,Rabi,Gram,2100.0,3100.0,1.4762,0.528,9,2,41
Gujarat,RAJKOT,2012,Rabi,Onion,900.0,24200.0,26.8889,0.8334,9,2,67
Gujarat,RAJKOT,2012,Rabi,Rapeseed &Mustard,100.0,100.0,1.0,0.1147,9,2,92
Gujarat,RAJKOT,2012,Rabi,Wheat,7200.0,25700.0,3.5694,0.3223,9,2,119
Gujarat,RAJKOT,2012,Summer,Bajra,100.0,200.0,2.0,0.2392,9,3,6
Gujarat,RAJKOT,2012,Summer,Groundnut,300.0,400.0,1.3333,0.3628,9,3,43
Gujarat,RAJKOT,2012,Summer,Moong(Green Gram),100.0,100.0,1.0,0.3142,9,3,63
Gujarat,RAJKOT,2012,Summer,Onion,100.0,1900.0,19.0,0.3509,9,3,67
Gujarat,RAJKOT,2012,Summer,Sesamum,200.0,9900.0,49.5,0.3357,9,3,102
Gujarat,RAJKOT,2012,Whole Year,Dry chillies,100.0,100.0,1.0,0.2813,9,4,37
Gujarat,RAJKOT,2012,Whole Year,Garlic,900.0,4500.0,5.0,0.8833,9,4,39
Gujarat,RAJKOT,2012,Whole Year,Guar seed,1400.0,800.0,0.5714,0.6384,9,4,44
Gujarat,SABAR KANTHA,1997,Kharif,Arhar/Tur,46200.0,46700.0,1.0108,0.9567,9,1,3
Gujarat,SABAR KANTHA,1997,Kharif,Bajra,14600.0,6000.0,0.411,0.7535,9,1,6
Gujarat,SABAR KANTHA,1997,Kharif,Dry chillies,200.0,300.0,1.5,0.412,9,1,37
Gujarat,SABAR KANTHA,1997,Kharif,Groundnut,39400.0,35300.0,0.8959,0.9423,9,1,43
Gujarat,SABAR KANTHA,1997,Kharif,Jowar,5400.0,4300.0,0.7963,0.6212,9,1,48
Gujarat,SABAR KANTHA,1997,Kharif,Moong(Green Gram),13800.0,6600.0,0.4783,0.9056,9,1,63
Gujarat,SABAR KANTHA,1997,Kharif,Moth,200.0,100.0,0.5,0.4637,9,1,64
Gujarat,SABAR KANTHA,1997,Kharif,Other Kharif pulses,1300.0,700.0,0.5385,0.6688,9,1,74
Gujarat,SABAR KANTHA,1997,Kharif,Urad,38900.0,28000.0,0.7198,0.9713,9,1,116
Gujarat,SABAR KANTHA,1997,Rabi,Gram,4400.0,3800.0,0.8636,0.6171,9,2,41
Gujarat,SABAR KANTHA,1997,Rabi,Rapeseed &Mustard,17800.0,23200.0,1.3034,0.8635,9,2,92
Gujarat,SABAR KANTHA,1997,Rabi,Wheat,65000.0,156500.0,2.4077,0.6331,9,2,119
Gujarat,SABAR KANTHA,1997,Summer,Bajra,16200.0,30200.0,1.8642,0.7658,9,3,6
Gujarat,SABAR KANTHA,1997,Summer,Groundnut,9400.0,15200.0,1.617,0.8144,9,3,43
Gujarat,SABAR KANTHA,1997,Whole Year,Castor seed,44700.0,78300.0,1.7517,0.9725,9,4,25
Gujarat,SABAR KANTHA,1997,Whole Year,Cotton(lint),23900.0,56400.0,2.3598,0.7329,9,4,33
Gujarat,SABAR KANTHA,1997,Whole Year,Garlic,100.0,600.0,6.0,0.586,9,4,39
Gujarat,SABAR KANTHA,1997,Whole Year,Maize,120100.0,223200.0,1.8585,0.9916,9,4,59
Gujarat,SABAR KANTHA,1997,Whole Year,Potato,4200.0,92200.0,21.9524,0.8008,9,4,87
Gujarat,SABAR KANTHA,1997,Whole Year,Pulses total,100400.0,821.0,0.0082,0.9173,9,4,88
Gujarat,SABAR KANTHA,1997,Whole Year,Rice,29800.0,54900.0,1.8423,0.5746,9,4,95
Gujarat,SABAR KANTHA,1997,Whole Year,Sesamum,6100.0,3200.0,0.5246,0.8812,9,4,102
Gujarat,SABAR KANTHA,1997,Whole Year,Sugarcane,500.0,37000.0,74.0,0.4392,9,4,106
Gujarat,SABAR KANTHA,1997,Whole Year,Tobacco,100.0,200.0,2.0,0.5817,9,4,111
Gujarat,SABAR KANTHA,1998,Kharif,Arhar/Tur,51000.0,55600.0,1.0902,0.963,9,1,3
Gujarat,SABAR KANTHA,1998,Kharif,Bajra,14100.0,7500.0,0.5319,0.7481,9,1,6
Gujarat,SABAR KANTHA,1998,Kharif,Castor seed,49700.0,101500.0,2.0423,0.9765,9,1,25
Gujarat,SABAR KANTHA,1998,Kharif,Cotton(lint),35400.0,95000.0,2.6836,0.7712,9,1,33
Gujarat,SABAR KANTHA,1998,Kharif,Groundnut,36100.0,42600.0,1.1801,0.9365,9,1,43
Gujarat,SABAR KANTHA,1998,Kharif,Jowar,2300.0,1900.0,0.8261,0.4955,9,1,48
Gujarat,SABAR KANTHA,1998,Kharif,Maize,122100.0,243600.0,1.9951,0.9919,9,1,59
Gujarat,SABAR KANTHA,1998,Kharif,Moong(Green Gram),15200.0,7900.0,0.5197,0.9123,9,1,63
Gujarat,SABAR KANTHA,1998,Kharif,Other Kharif pulses,1100.0,300.0,0.2727,0.6334,9,1,74
Gujarat,SABAR KANTHA,1998,Kharif,Rice,30900.0,51800.0,1.6764,0.5796,9,1,95
Gujarat,SABAR KANTHA,1998,Kharif,Sesamum,6700.0,4800.0,0.7164,0.8907,9,1,102
Gujarat,SABAR KANTHA,1998,Kharif,Urad,36700.0,26400.0,0.7193,0.9689,9,1,116
Gujarat,SABAR KANTHA,1998,Rabi,Gram,4500.0,4200.0,0.9333,0.6196,9,2,41
Gujarat,SABAR KANTHA,1998,Rabi,Rapeseed &Mustard,13500.0,20400.0,1.5111,0.8233,9,2,92
Gujarat,SABAR KANTHA,1998,Rabi,Wheat,78000.0,189900.0,2.4346,0.6846,9,2,119
Gujarat,SABAR KANTHA,1998,Summer,Bajra,14800.0,35800.0,2.4189,0.755,9,3,6
Gujarat,SABAR KANTHA,1998,Summer,Groundnut,12000.0,19300.0,1.6083,0.8371,9,3,43
Gujarat,SABAR KANTHA,1998,Whole Year,Banana,100.0,3600.0,36.0,0.2624,9,4,7
Gujarat,SABAR KANTHA,1998,Whole Year,Dry chillies,100.0,100.0,1.0,0.2813,9,4,37
Gujarat,SABAR KANTHA,1998,Whole Year,Oilseeds total,118000.0,188600.0,1.5983,0.9413,9,4,66
Gujarat,SABAR KANTHA,1998,Whole Year,Onion,200.0,6900.0,34.5,0.5123,9,4,67
Gujarat,SABAR KANTHA,1998,Whole Year,Potato,5400.0,129500.0,23.9815,0.8498,9,4,87
Gujarat,SABAR KANTHA,1998,Whole Year,Pulses total,108600.0,94400.0,0.8692,0.9248,9,4,88
Gujarat,SABAR KANTHA,1998,Whole Year,Sugarcane,600.0,38000.0,63.3333,0.4619,9,4,106
Gujarat,SABAR KANTHA,1998,Whole Year,Tobacco,600.0,1100.0,1.8333,0.785,9,4,111
Gujarat,SABAR KANTHA,1999,Kharif,Arhar/Tur,45300.0,35600.0,0.7859,0.9555,9,1,3
Gujarat,SABAR KANTHA,1999,Kharif,Bajra,6900.0,3500.0,0.5072,0.6577,9,1,6
Gujarat,SABAR KANTHA,1999,Kharif,Castor seed,50000.0,76500.0,1.53,0.9768,9,1,25
Gujarat,SABAR KANTHA,1999,Kharif,Cotton(lint),34800.0,51500.0,1.4799,0.7683,9,1,33
Gujarat,SABAR KANTHA,1999,Kharif,Groundnut,32500.0,30400.0,0.9354,0.9285,9,1,43
Gujarat,SABAR KANTHA,1999,Kharif,Maize,117700.0,178300.0,1.5149,0.9909,9,1,59
Gujarat,SABAR KANTHA,1999,Kharif,Moong(Green Gram),7700.0,3300.0,0.4286,0.8672,9,1,63
Gujarat,SABAR KANTHA,1999,Kharif,Moth,100.0,0.0,0.0,0.3969,9,1,64
Gujarat,SABAR KANTHA,1999,Kharif,Other Kharif pulses,400.0,200.0,0.5,0.4462,9,1,74
Gujarat,SABAR KANTHA,1999,Kharif,Rice,36900.0,69000.0,1.8699,0.6094,9,1,95
Gujarat,SABAR KANTHA,1999,Kharif,Sesamum,6200.0,3500.0,0.5645,0.8824,9,1,102
Gujarat,SABAR KANTHA,1999,Kharif,Urad,25700.0,9700.0,0.3774,0.9573,9,1,116
Gujarat,SABAR KANTHA,1999,Rabi,Gram,3500.0,1000.0,0.2857,0.587,9,2,41
Gujarat,SABAR KANTHA,1999,Rabi,Rapeseed &Mustard,11500.0,14800.0,1.287,0.8044,9,2,92
Gujarat,SABAR KANTHA,1999,Rabi,Wheat,48900.0,90000.0,1.8405,0.5656,9,2,119
Gujarat,SABAR KANTHA,1999,Summer,Bajra,9100.0,17100.0,1.8791,0.6906,9,3,6
Gujarat,SABAR KANTHA,1999,Summer,Groundnut,8300.0,10100.0,1.2169,0.8015,9,3,43
Gujarat,SABAR KANTHA,1999,Whole Year,Dry chillies,200.0,200.0,1.0,0.412,9,4,37
Gujarat,SABAR KANTHA,1999,Whole Year,Garlic,100.0,300.0,3.0,0.586,9,4,39
Gujarat,SABAR KANTHA,1999,Whole Year,Onion,100.0,3100.0,31.0,0.3509,9,4,67
Gujarat,SABAR KANTHA,1999,Whole Year,Potato,3300.0,68100.0,20.6364,0.7627,9,4,87
Gujarat,SABAR KANTHA,1999,Whole Year,Sugarcane,600.0,40000.0,66.6667,0.4619,9,4,106
Gujarat,SABAR KANTHA,1999,Whole Year,Tobacco,100.0,100.0,1.0,0.5817,9,4,111
Gujarat,SABAR KANTHA,2000,Kharif,Arhar/Tur,40900.0,7700.0,0.1883,0.9513,9,1,3
Gujarat,SABAR KANTHA,2000,Kharif,Bajra,4100.0,2600.0,0.6341,0.5978,9,1,6
Gujarat,SABAR KANTHA,2000,Kharif,Castor seed,48500.0,41900.0,0.8639,0.9758,9,1,25
Gujarat,SABAR KANTHA,2000,Kharif,Cotton(lint),34700.0,39300.0,1.1326,0.7678,9,1,33
Gujarat,SABAR KANTHA,2000,Kharif,Groundnut,28500.0,19300.0,0.6772,0.92,9,1,43
Gujarat,SABAR KANTHA,2000,Kharif,Maize,108800.0,93600.0,0.8603,0.9885,9,1,59
Gujarat,SABAR KANTHA,2000,Kharif,Moong(Green Gram),5600.0,2100.0,0.375,0.8405,9,1,63
Gujarat,SABAR KANTHA,2000,Kharif,Other Kharif pulses,1000.0,400.0,0.4,0.6137,9,1,74
Gujarat,SABAR KANTHA,2000,Kharif,Rice,15000.0,15500.0,1.0333,0.4559,9,1,95
Gujarat,SABAR KANTHA,2000,Kharif,Sesamum,5500.0,1900.0,0.3455,0.8689,9,1,102
Gujarat,SABAR KANTHA,2000,Kharif,Urad,17700.0,3600.0,0.2034,0.9375,9,1,116
Gujarat,SABAR KANTHA,2000,Rabi,Gram,600.0,300.0,0.5,0.3967,9,2,41
Gujarat,SABAR KANTHA,2000,Rabi,Rapeseed &Mustard,2900.0,3700.0,1.2759,0.6087,9,2,92
Gujarat,SABAR KANTHA,2000,Rabi,Wheat,21500.0,38000.0,1.7674,0.4186,9,2,119
Gujarat,SABAR KANTHA,2000,Summer,Bajra,5300.0,11400.0,2.1509,0.6308,9,3,6
Gujarat,SABAR KANTHA,2000,Summer,Groundnut,3600.0,4400.0,1.2222,0.6852,9,3,43
Gujarat,SABAR KANTHA,2000,Whole Year,Dry chillies,100.0,100.0,1.0,0.2813,9,4,37
Gujarat,SABAR KANTHA,2000,Whole Year,Guar seed,11000.0,2400.0,0.2182,0.7979,9,4,44
Gujarat,SABAR KANTHA,2000,Whole Year,Onion,100.0,1200.0,12.0,0.3509,9,4,67
Gujarat,SABAR KANTHA,2000,Whole Year,Potato,2100.0,37400.0,17.8095,0.6939,9,4,87
Gujarat,SABAR KANTHA,2000,Whole Year,Sugarcane,400.0,28000.0,70.0,0.4114,9,4,106
Gujarat,SABAR KANTHA,2000,Whole Year,Tobacco,100.0,100.0,1.0,0.5817,9,4,111
Gujarat,SABAR KANTHA,2001,Kharif,Arhar/Tur,49500.0,13000.0,0.2626,0.9612,9,1,3
Gujarat,SABAR KANTHA,2001,Kharif,Bajra,7300.0,5300.0,0.726,0.6627,9,1,6
Gujarat,SABAR KANTHA,2001,Kharif,Castor seed,35000.0,24400.0,0.6971,0.967,9,1,25
Gujarat,SABAR KANTHA,2001,Kharif,Cotton(lint),35100.0,51700.0,1.4729,0.77,9,1,33
Gujarat,SABAR KANTHA,2001,Kharif,Groundnut,33300.0,29000.0,0.8709,0.9303,9,1,43
Gujarat,SABAR KANTHA,2001,Kharif,Maize,132400.0,284100.0,2.1458,0.9934,9,1,59
Gujarat,SABAR KANTHA,2001,Kharif,Moong(Green Gram),5600.0,1600.0,0.2857,0.8405,9,1,63
Gujarat,SABAR KANTHA,2001,Kharif,Moth,2600.0,900.0,0.3462,0.7793,9,1,64
Gujarat,SABAR KANTHA,2001,Kharif,Other Kharif pulses,2200.0,1000.0,0.4545,0.7601,9,1,74
Gujarat,SABAR KANTHA,2001,Kharif,Rice,17000.0,26700.0,1.5706,0.4797,9,1,95
Gujarat,SABAR KANTHA,2001,Kharif,Sesamum,7700.0,2500.0,0.3247,0.9038,9,1,102
Gujarat,SABAR KANTHA,2001,Kharif,Urad,18200.0,7600.0,0.4176,0.9395,9,1,116
Gujarat,SABAR KANTHA,2001,Rabi,Gram,1300.0,700.0,0.5385,0.4775,9,2,41
Gujarat,SABAR KANTHA,2001,Rabi,Rapeseed &Mustard,8700.0,7300.0,0.8391,0.7661,9,2,92
Gujarat,SABAR KANTHA,2001,Rabi,Wheat,30600.0,55200.0,1.8039,0.4722,9,2,119
Gujarat,SABAR KANTHA,2001,Summer,Bajra,4700.0,8300.0,1.766,0.6138,9,3,6
Gujarat,SABAR KANTHA,2001,Summer,Groundnut,2600.0,3000.0,1.1538,0.6342,9,3,43
Gujarat,SABAR KANTHA,2001,Whole Year,Dry chillies,100.0,100.0,1.0,0.2813,9,4,37
Gujarat,SABAR KANTHA,2001,Whole Year,Garlic,100.0,900.0,9.0,0.586,9,4,39
Gujarat,SABAR KANTHA,2001,Whole Year,Guar seed,12400.0,5200.0,0.4194,0.8138,9,4,44
Gujarat,SABAR KANTHA,2001,Whole Year,Onion,300.0,7000.0,23.3333,0.6119,9,4,67
Gujarat,SABAR KANTHA,2001,Whole Year,Potato,3700.0,81700.0,22.0811,0.779,9,4,87
Gujarat,SABAR KANTHA,2001,Whole Year,Sugarcane,200.0,17000.0,85.0,0.3108,9,4,106
Gujarat,SABAR KANTHA,2001,Whole Year,Tobacco,100.0,100.0,1.0,0.5817,9,4,111
Gujarat,SABAR KANTHA,2002,Kharif,Arhar/Tur,44700.0,5400.0,0.1208,0.9548,9,1,3
Gujarat,SABAR KANTHA,2002,Kharif,Bajra,9100.0,9800.0,1.0769,0.6906,9,1,6
Gujarat,SABAR KANTHA,2002,Kharif,Castor seed,33600.0,16200.0,0.4821,0.9661,9,1,25
Gujarat,SABAR KANTHA,2002,Kharif,Cotton(lint),31200.0,29100.0,0.9327,0.7572,9,1,33
Gujarat,SABAR KANTHA,2002,Kharif,Groundnut,34900.0,26900.0,0.7708,0.9342,9,1,43
Gujarat,SABAR KANTHA,2002,Kharif,Maize,143700.0,181000.0,1.2596,0.9946,9,1,59
Gujarat,SABAR KANTHA,2002,Kharif,Moong(Green Gram),7600.0,3000.0,0.3947,0.8661,9,1,63
Gujarat,SABAR KANTHA,2002,Kharif,Other Kharif pulses,2400.0,900.0,0.375,0.7718,9,1,74
Gujarat,SABAR KANTHA,2002,Kharif,Rice,8700.0,14000.0,1.6092,0.3645,9,1,95
Gujarat,SABAR KANTHA,2002,Kharif,Sesamum,9400.0,4900.0,0.5213,0.9196,9,1,102
Gujarat,SABAR KANTHA,2002,Kharif,Small millets,100.0,100.0,1.0,0.2941,9,1,103
Gujarat,SABAR KANTHA,2002,Kharif,Urad,20800.0,6800.0,0.3269,0.9477,9,1,116
Gujarat,SABAR KANTHA,2002,Rabi,Gram,1000.0,400.0,0.4,0.4507,9,2,41
Gujarat,SABAR KANTHA,2002,Rabi,Rapeseed &Mustard,2500.0,1200.0,0.48,0.5775,9,2,92
Gujarat,SABAR KANTHA,2002,Rabi,Wheat,32800.0,53000.0,1.6159,0.4834,9,2,119
Gujarat,SABAR KANTHA,2002,Summer,Bajra,3900.0,5900.0,1.5128,0.5904,9,3,6
Gujarat,SABAR KANTHA,2002,Summer,Groundnut,1700.0,2400.0,1.4118,0.5764,9,3,43
Gujarat,SABAR KANTHA,2002,Whole Year,Dry chillies,200.0,100.0,0.5,0.412,9,4,37
Gujarat,SABAR KANTHA,2002,Whole Year,Garlic,100.0,400.0,4.0,0.586,9,4,39
Gujarat,SABAR KANTHA,2002,Whole Year,Guar seed,12600.0,6300.0,0.5,0.8162,9,4,44
Gujarat,SABAR KANTHA,2002,Whole Year,Onion,100.0,3800.0,38.0,0.3509,9,4,67
Gujarat,SABAR KANTHA,2002,Whole Year,Potato,3400.0,60600.0,17.8235,0.7673,9,4,87
Gujarat,SABAR KANTHA,2002,Whole Year,Sugarcane,100.0,7000.0,70.0,0.2183,9,4,106
Gujarat,SABAR KANTHA,2003,Kharif,Arhar/Tur,34300.0,31400.0,0.9155,0.9423,9,1,3
Gujarat,SABAR KANTHA,2003,Kharif,Bajra,17800.0,14500.0,0.8146,0.7784,9,1,6
Gujarat,SABAR KANTHA,2003,Kharif,Castor seed,30400.0,38800.0,1.2763,0.9624,9,1,25
Gujarat,SABAR KANTHA,2003,Kharif,Cotton(lint),37700.0,140100.0,3.7162,0.7784,9,1,33
Gujarat,SABAR KANTHA,2003,Kharif,Groundnut,38800.0,57900.0,1.4923,0.9416,9,1,43
Gujarat,SABAR KANTHA,2003,Kharif,Jowar,300.0,300.0,1.0,0.2719,9,1,48
Gujarat,SABAR KANTHA,2003,Kharif,Maize,146300.0,266700.0,1.823,0.9951,9,1,59
Gujarat,SABAR KANTHA,2003,Kharif,Moong(Green Gram),13200.0,6700.0,0.5076,0.9023,9,1,63
Gujarat,SABAR KANTHA,2003,Kharif,Moth,200.0,100.0,0.5,0.4637,9,1,64
Gujarat,SABAR KANTHA,2003,Kharif,Other Kharif pulses,2800.0,1100.0,0.3929,0.7939,9,1,74
Gujarat,SABAR KANTHA,2003,Kharif,Rice,6500.0,10900.0,1.6769,0.3256,9,1,95
Gujarat,SABAR KANTHA,2003,Kharif,Sesamum,8700.0,3800.0,0.4368,0.9135,9,1,102
Gujarat,SABAR KANTHA,2003,Kharif,Urad,16700.0,10600.0,0.6347,0.9325,9,1,116
Gujarat,SABAR KANTHA,2003,Rabi,Gram,2300.0,1300.0,0.5652,0.5382,9,2,41
Gujarat,SABAR KANTHA,2003,Rabi,Rapeseed &Mustard,4900.0,7100.0,1.449,0.6954,9,2,92
Gujarat,SABAR KANTHA,2003,Rabi,Wheat,48600.0,121300.0,2.4959,0.5645,9,2,119
Gujarat,SABAR KANTHA,2003,Summer,Bajra,6800.0,15700.0,2.3088,0.6558,9,3,6
Gujarat,SABAR KANTHA,2003,Summer,Groundnut,4700.0,6100.0,1.2979,0.7235,9,3,43
Gujarat,SABAR KANTHA,2003,Whole Year,Dry chillies,100.0,100.0,1.0,0.2813,9,4,37
Gujarat,SABAR KANTHA,2003,Whole Year,Garlic,200.0,1200.0,6.0,0.7273,9,4,39
Gujarat,SABAR KANTHA,2003,Whole Year,Guar seed,9000.0,8400.0,0.9333,0.7856,9,4,44
Gujarat,SABAR KANTHA,2003,Whole Year,Onion,200.0,5700.0,28.5,0.5123,9,4,67
Gujarat,SABAR KANTHA,2003,Whole Year,Potato,3400.0,63000.0,18.5294,0.7673,9,4,87
Gujarat,SABAR KANTHA,2004,Kharif,Arhar/Tur,22800.0,15100.0,0.6623,0.9167,9,1,3
Gujarat,SABAR KANTHA,2004,Kharif,Bajra,14500.0,12400.0,0.8552,0.7522,9,1,6
Gujarat,SABAR KANTHA,2004,Kharif,Castor seed,36400.0,41200.0,1.1319,0.9688,9,1,25
Gujarat,SABAR KANTHA,2004,Kharif,Cotton(lint),86100.0,293200.0,3.4053,0.8581,9,1,33
Gujarat,SABAR KANTHA,2004,Kharif,Groundnut,44900.0,48500.0,1.0802,0.9487,9,1,43
Gujarat,SABAR KANTHA,2004,Kharif,Jowar,100.0,100.0,1.0,0.1778,9,1,48
Gujarat,SABAR KANTHA,2004,Kharif,Maize,127300.0,143500.0,1.1273,0.9927,9,1,59
Gujarat,SABAR KANTHA,2004,Kharif,Moong(Green Gram),7400.0,3000.0,0.4054,0.8645,9,1,63
Gujarat,SABAR KANTHA,2004,Kharif,Moth,300.0,100.0,0.3333,0.5115,9,1,64
Gujarat,SABAR KANTHA,2004,Kharif,Other Kharif pulses,1300.0,500.0,0.3846,0.6688,9,1,74
Gujarat,SABAR KANTHA,2004,Kharif,Rice,9700.0,16800.0,1.732,0.3828,9,1,95
Gujarat,SABAR KANTHA,2004,Kharif,Sesamum,7200.0,2200.0,0.3056,0.8973,9,1,102
Gujarat,SABAR KANTHA,2004,Kharif,Urad,11500.0,5000.0,0.4348,0.8955,9,1,116
Gujarat,SABAR KANTHA,2004,Rabi,Gram,2600.0,1200.0,0.4615,0.5498,9,2,41
Gujarat,SABAR KANTHA,2004,Rabi,Rapeseed &Mustard,9500.0,13200.0,1.3895,0.778,9,2,92
Gujarat,SABAR KANTHA,2004,Rabi,Wheat,42700.0,101200.0,2.37,0.5345,9,2,119
Gujarat,SABAR KANTHA,2004,Summer,Bajra,3900.0,7700.0,1.9744,0.5904,9,3,6
Gujarat,SABAR KANTHA,2004,Summer,Groundnut,2000.0,2300.0,1.15,0.5995,9,3,43
Gujarat,SABAR KANTHA,2004,Whole Year,Garlic,100.0,500.0,5.0,0.586,9,4,39
Gujarat,SABAR KANTHA,2004,Whole Year,Guar seed,6400.0,6000.0,0.9375,0.7494,9,4,44
Gujarat,SABAR KANTHA,2004,Whole Year,Onion,100.0,1900.0,19.0,0.3509,9,4,67
Gujarat,SABAR KANTHA,2004,Whole Year,Potato,3800.0,87900.0,23.1316,0.783,9,4,87
Gujarat,SABAR KANTHA,2005,Kharif,Arhar/Tur,26200.0,35800.0,1.3664,0.9271,9,1,3
Gujarat,SABAR KANTHA,2005,Kharif,Bajra,14400.0,13900.0,0.9653,0.7511,9,1,6
Gujarat,SABAR KANTHA,2005,Kharif,Castor seed,43200.0,79900.0,1.8495,0.9716,9,1,25
Gujarat,SABAR KANTHA,2005,Kharif,Cotton(lint),71300.0,321300.0,4.5063,0.838,9,1,33
Gujarat,SABAR KANTHA,2005,Kharif,Groundnut,45100.0,98000.0,2.1729,0.9491,9,1,43
Gujarat,SABAR KANTHA,2005,Kharif,Jowar,1900.0,2100.0,1.1053,0.4709,9,1,48
Gujarat,SABAR KANTHA,2005,Kharif,Maize,125400.0,245800.0,1.9601,0.9926,9,1,59
Gujarat,SABAR KANTHA,2005,Kharif,Moong(Green Gram),7700.0,3500.0,0.4545,0.8672,9,1,63
Gujarat,SABAR KANTHA,2005,Kharif,Moth,300.0,200.0,0.6667,0.5115,9,1,64
Gujarat,SABAR KANTHA,2005,Kharif,Other Kharif pulses,4000.0,1600.0,0.4,0.8304,9,1,74
Gujarat,SABAR KANTHA,2005,Kharif,Rice,5800.0,14000.0,2.4138,0.3084,9,1,95
Gujarat,SABAR KANTHA,2005,Kharif,Sesamum,8000.0,3000.0,0.375,0.9066,9,1,102
Gujarat,SABAR KANTHA,2005,Kharif,Urad,10000.0,5600.0,0.56,0.881,9,1,116
Gujarat,SABAR KANTHA,2005,Rabi,Gram,3500.0,2700.0,0.7714,0.587,9,2,41
Gujarat,SABAR KANTHA,2005,Rabi,Other Cereals & Millets,200.0,300.0,1.5,0.3051,9,2,70
Gujarat,SABAR KANTHA,2005,Rabi,Rapeseed &Mustard,10200.0,16000.0,1.5686,0.7881,9,2,92
Gujarat,SABAR KANTHA,2005,Rabi,Wheat,84000.0,224300.0,2.6702,0.7117,9,2,119
Gujarat,SABAR KANTHA,2005,Summer,Bajra,7400.0,17400.0,2.3514,0.6649,9,3,6
Gujarat,SABAR KANTHA,2005,Summer,Groundnut,3400.0,5600.0,1.6471,0.6757,9,3,43
Gujarat,SABAR KANTHA,2005,Whole Year,Dry chillies,100.0,100.0,1.0,0.2813,9,4,37
Gujarat,SABAR KANTHA,2005,Whole Year,Garlic,100.0,900.0,9.0,0.586,9,4,39
Gujarat,SABAR KANTHA,2005,Whole Year,Guar seed,7300.0,6400.0,0.8767,0.7637,9,4,44
Gujarat,SABAR KANTHA,2005,Whole Year,Onion,100.0,3000.0,30.0,0.3509,9,4,67
Gujarat,SABAR KANTHA,2005,Whole Year,Potato,4100.0,104400.0,25.4634,0.7967,9,4,87
Gujarat,SABAR KANTHA,2006,Kharif,Arhar/Tur,25800.0,17600.0,0.6822,0.9258,9,1,3
Gujarat,SABAR KANTHA,2006,Kharif,Bajra,10500.0,2600.0,0.2476,0.7131,9,1,6
Gujarat,SABAR KANTHA,2006,Kharif,Castor seed,38700.0,53900.0,1.3928,0.9691,9,1,25
Gujarat,SABAR KANTHA,2006,Kharif,Cotton(lint),93300.0,213500.0,2.2883,0.8657,9,1,33
Gujarat,SABAR KANTHA,2006,Kharif,Groundnut,55300.0,39000.0,0.7052,0.9596,9,1,43
